wavfile,transcript,emo,v,a,d,n
MSP-IMPROV-S14H-F05-S-FM02.wav,"Oh, your grandmother is on the phone..",H,4.75,1.75,4.125,2.625
MSP-IMPROV-S14H-F05-S-FM03.wav,Happy birthday..,H,5.0,1.4,4.4,4.2
MSP-IMPROV-S14H-F05-S-FM04.wav,How do this present?.,H,4.8,2.8,4.6,4.6
MSP-IMPROV-S14H-F05-S-FM05.wav,Your grandmother is on the phone..,H,4.5,1.5,4.166667,2.5
MSP-IMPROV-S14H-F05-S-FM06.wav,Happy birthday..,H,3.4,4.0,2.6,3.0
MSP-IMPROV-S14H-F05-S-FM07.wav,You wanna talk to your grandmother?.,H,4.2,2.0,3.6,2.6
MSP-IMPROV-S14H-F05-S-MF01.wav,very,H,4.4,2.4,4.0,4.6
MSP-IMPROV-S14H-F05-S-MF02.wav,Thank you..,H,4.6,1.6,4.2,3.2
MSP-IMPROV-S14H-F05-T-FM01.wav,there roomers on the phone,H,4.5,2.807692,3.961538,2.576923
MSP-IMPROV-S14H-F06-P-FM01.wav,yes an she send you money after the phone call,X,3.666667,3.166667,3.0,3.833333
MSP-IMPROV-S14H-F06-P-FM02.wav,Redo that one..,N,3.0,3.666667,2.666667,3.0
MSP-IMPROV-S14H-F06-P-MF01.wav,he at,H,4.666667,2.166667,3.5,4.333333
MSP-IMPROV-S14H-F06-P-MF02.wav,Find out..,H,4.666667,3.333333,3.833333,4.166667
MSP-IMPROV-S14H-F06-P-MF03.wav,Oh. Sorry. Sorry. Sorry. Sorry. Sorry. Sorry..,N,2.833333,2.833333,2.5,3.333333
MSP-IMPROV-S14H-F06-P-MF04.wav,Yeah..,H,3.666667,3.0,3.0,3.833333
MSP-IMPROV-S14H-F06-P-MF05.wav,Better..,N,3.6,4.2,2.8,4.6
MSP-IMPROV-S14H-F06-S-FM01.wav,I hate guess what?.,H,3.714286,3.571429,2.857143,3.142857
MSP-IMPROV-S14H-F06-S-FM02.wav,no you know something that always happens on your birthday,H,3.5,3.166667,2.833333,3.833333
MSP-IMPROV-S14H-F06-S-FM03.wav,Your grandmother's on the phone..,H,4.166667,3.0,3.666667,3.166667
MSP-IMPROV-S14H-F06-S-FM04.wav,i i guess let after your presents i wait hold on oh yes you can talk to him,X,3.6,3.4,3.4,3.2
MSP-IMPROV-S14H-F06-S-MF01.wav,Yeah..,H,4.2,3.6,3.8,3.2
MSP-IMPROV-S14H-F06-S-MF02.wav,Looking to tell you..,N,3.666667,3.166667,3.666667,4.166667
MSP-IMPROV-S14H-F06-S-MF03.wav,he,H,5.0,1.4,4.2,3.8
MSP-IMPROV-S14H-F06-S-MF04.wav,Thank you..,H,2.8,4.4,2.4,4.4
MSP-IMPROV-S14H-F06-S-MF05.wav,Tell you that..,N,2.6,3.2,3.2,3.2
MSP-IMPROV-S14H-F06-S-MF06.wav,well,H,4.166667,3.166667,3.5,4.0
MSP-IMPROV-S14H-F06-T-FM01.wav,You're going to the phone..,H,4.214286,2.678571,3.5,2.642857
MSP-IMPROV-S14H-M02-P-FM01.wav,i demeter,N,3.166667,3.833333,3.0,3.5
MSP-IMPROV-S14H-M02-P-FM02.wav,Birthday..,H,3.714286,3.428571,2.571429,3.571429
MSP-IMPROV-S14H-M02-P-FM03.wav,Grandma..,H,3.666667,3.166667,3.166667,3.666667
MSP-IMPROV-S14H-M02-P-FM04.wav,"OK, Grandma..",N,3.166667,3.5,2.166667,2.666667
MSP-IMPROV-S14H-M02-P-MF01.wav,She told me what you did..,H,4.0,2.833333,3.0,2.166667
MSP-IMPROV-S14H-M02-P-MF02.wav,in firing,N,2.857143,4.428571,2.571429,4.285714
MSP-IMPROV-S14H-M02-P-MF03.wav,"Happy birthday, honey..",H,3.2,3.2,2.4,2.8
MSP-IMPROV-S14H-M02-P-MF04.wav,Really awkward like having patience like..,H,4.4,2.4,3.2,4.4
MSP-IMPROV-S14H-M02-P-MF05.wav,Bobcat..,N,3.0,3.4,1.8,2.4
MSP-IMPROV-S14H-M02-S-FM01.wav,yes my birthday who,H,4.0,3.166667,2.666667,2.666667
MSP-IMPROV-S14H-M02-S-MF01.wav,Hey Happy Birthday..,H,4.5,2.833333,3.0,3.666667
MSP-IMPROV-S14H-M02-S-MF02.wav,Is the cake?.,H,4.2,2.4,3.8,3.2
MSP-IMPROV-S14H-M02-S-MF03.wav,"Oh, Hey, there's a phone..",N,3.5,3.666667,2.666667,2.666667
MSP-IMPROV-S14H-M02-S-MF04.wav,I'm great day honey..,H,4.714286,2.428571,4.0,3.571429
MSP-IMPROV-S14H-M02-S-MF05.wav,"Yeah, I have a cake..",H,4.2,3.8,3.0,2.8
MSP-IMPROV-S14H-M02-S-MF06.wav,"Hey honey, Happy Birthday..",H,4.4,3.2,4.0,3.2
MSP-IMPROV-S14H-M02-S-MF07.wav,i have got susprise me somebody on the fallen,H,4.2,2.8,3.2,2.4
MSP-IMPROV-S14H-M02-T-MF01.wav,Grandmothers on the phone..,H,4.24,3.12,3.55,2.75
MSP-IMPROV-S14H-M04-P-FM01.wav,Ah..,N,3.0,4.4,1.8,3.8
MSP-IMPROV-S14H-M04-P-FM02.wav,yeah you can't get like tantulatin,N,3.0,4.2,3.2,3.0
MSP-IMPROV-S14H-M04-P-FM03.wav,OK..,N,3.2,4.8,2.8,4.4
MSP-IMPROV-S14H-M04-P-MF01.wav,"I know it, I can feel like I have..",X,3.4,3.4,3.2,4.0
MSP-IMPROV-S14H-M04-S-FM01.wav,why no it is my birthday but who can be calling me now,X,3.2,3.2,3.0,2.4
MSP-IMPROV-S14H-M04-S-MF01.wav,there's a tone call for you you want a no road is,N,3.2,3.8,3.2,3.2
MSP-IMPROV-S14H-M04-S-MF02.wav,i wish you a happy birthday your grandmother called,H,4.333333,2.833333,3.833333,4.0
MSP-IMPROV-S14H-M04-S-MF03.wav,i think,H,3.6,4.8,2.0,4.2
MSP-IMPROV-S14H-M04-T-MF01.wav,OK..Your grandmother is on the phone..,H,4.380952,2.904762,3.619048,2.857143
MSP-IMPROV-S14H-M05-P-FM01.wav,looser,H,4.0,2.2,4.2,2.8
MSP-IMPROV-S14H-M05-P-FM02.wav,then for my,H,4.571429,2.714286,3.714286,3.714286
MSP-IMPROV-S14H-M05-P-FM03.wav,OK..,H,4.333333,3.5,4.0,3.0
MSP-IMPROV-S14H-M05-P-MF01.wav,Clothing yet..,H,3.571429,3.571429,2.428571,4.142857
MSP-IMPROV-S14H-M05-S-FM01.wav,"Yeah, it's my brother..",H,4.5,2.166667,4.0,4.166667
MSP-IMPROV-S14H-M05-S-FM02.wav,as my bride i i i,H,4.6,1.8,4.0,3.2
MSP-IMPROV-S14H-M05-S-FM03.wav,i like province,H,4.333333,2.333333,4.0,4.166667
MSP-IMPROV-S14H-M05-S-FM04.wav,is my birthday i,H,5.0,1.833333,4.166667,3.166667
MSP-IMPROV-S14H-M05-S-FM05.wav,I guess..,N,3.4,2.8,3.6,4.4
MSP-IMPROV-S14H-M05-S-MF01.wav,have you read the tear,H,4.166667,3.0,3.333333,3.833333
MSP-IMPROV-S14H-M05-S-MF02.wav,this overeatin it,H,4.4,3.6,3.4,4.4
MSP-IMPROV-S14H-M05-S-MF03.wav,oh i unringing,H,4.428571,3.428571,3.285714,3.714286
MSP-IMPROV-S14H-M05-T-MF01.wav,your grandmother's on the fan,H,4.37931,2.862069,3.758621,3.275862
MSP-IMPROV-S14H-M06-P-FM01.wav,Sorry..,H,4.2,3.0,3.6,4.4
MSP-IMPROV-S14H-M06-P-FM02.wav,to work in the system here actually do love my grandmother's silician,H,3.833333,3.666667,3.0,3.833333
MSP-IMPROV-S14H-M06-P-MF01.wav,he oh grandma on the son,H,3.4,3.2,3.2,3.6
MSP-IMPROV-S14H-M06-P-MF02.wav,i agetherin,H,3.6,3.2,3.2,4.4
MSP-IMPROV-S14H-M06-P-MF03.wav,to happy predict,H,4.4,2.2,3.8,3.2
MSP-IMPROV-S14H-M06-P-MF04.wav,he held appendages he is the same precise yes no yes back sorrylike it work all right all right sam,H,3.7,3.9,3.8,4.2
MSP-IMPROV-S14H-M06-S-FM01.wav,Happy birthday..Hey..,H,4.2,2.6,3.2,4.2
MSP-IMPROV-S14H-M06-S-FM02.wav,i know something always have soever that,H,4.4,2.0,3.8,4.0
MSP-IMPROV-S14H-M06-S-FM03.wav,Yay..,H,4.8,1.8,4.4,2.0
MSP-IMPROV-S14H-M06-S-FM04.wav,Grandma..,H,4.857143,1.142857,4.285714,3.285714
MSP-IMPROV-S14H-M06-S-MF01.wav,he bore of the camels,H,4.4,1.8,3.4,3.0
MSP-IMPROV-S14H-M06-S-MF02.wav,totemic was,H,3.8,3.4,3.6,3.6
MSP-IMPROV-S14H-M06-S-MF03.wav,what you wish for oh you don't have to tell me no heiterkeit sickee it is here okay oh oh powhatan,H,4.0,2.8,4.0,4.0
MSP-IMPROV-S14H-M06-S-MF04.wav,happy but they bowl you can well make a wash,H,4.8,1.8,4.2,2.2
MSP-IMPROV-S14H-M06-S-MF05.wav,What you wish for?.,H,4.333333,2.5,4.0,2.666667
MSP-IMPROV-S14H-M06-S-MF06.wav,good god you get on top of this a hang on one i gos pay your grandmother is on the phone,H,4.4,2.4,4.0,3.4
MSP-IMPROV-S14H-M06-S-MF07.wav,i happened to be,H,4.8,2.0,4.2,3.6
MSP-IMPROV-S14H-M06-S-MF08.wav,How are you?.,H,3.2,3.6,2.8,3.6
MSP-IMPROV-S14H-M06-S-MF09.wav,What you wish for?.,H,4.0,2.6,3.8,3.6
MSP-IMPROV-S14H-M06-S-MF10.wav,good god you remembered okay i hit on an be get that,H,3.6,3.0,3.4,4.0
MSP-IMPROV-S14H-M06-S-MF11.wav,"Hello Hey, Hey..",H,4.333333,2.833333,3.5,3.166667
MSP-IMPROV-S14H-M06-S-MF12.wav,doctor,H,4.2,2.4,4.0,3.8
MSP-IMPROV-S14H-M06-T-MF01.wav,her grandmother is on the phone,H,4.454545,2.909091,3.681818,3.409091
MSP-IMPROV-S14N-F02-P-FM01.wav,thanks for having me for donatello,N,2.5,4.333333,2.666667,2.5
MSP-IMPROV-S14N-F02-P-FM02.wav,Sure..,H,4.0,3.0,3.428571,4.571429
MSP-IMPROV-S14N-F02-P-MF01.wav,Carol is Carol Burnett..,N,3.5,4.5,2.666667,4.666667
MSP-IMPROV-S14N-F02-P-MF02.wav,as,N,2.8,4.2,3.0,4.4
MSP-IMPROV-S14N-F02-S-FM01.wav,i i thank for laying me to dinner for the night,N,3.4,4.2,3.2,4.2
MSP-IMPROV-S14N-F02-S-FM02.wav,o i have unringing hello,N,3.0,3.8,1.6,1.8
MSP-IMPROV-S14N-F02-S-MF01.wav,yes then it's like a man makes the best food so,N,3.6,4.8,3.2,4.8
MSP-IMPROV-S14N-F02-S-MF02.wav,as an,N,3.0,4.25,2.5,3.5
MSP-IMPROV-S14N-F02-T-FM01.wav,your grandmother is on the phone,N,3.071429,3.714286,2.608696,3.608696
MSP-IMPROV-S14N-F04-P-FM01.wav,and i no i meaning the one free but the,H,4.0,4.0,3.2,4.0
MSP-IMPROV-S14N-F04-P-FM02.wav,,H,4.333333,3.333333,3.166667,4.833333
MSP-IMPROV-S14N-F04-P-FM03.wav,,H,4.666667,3.333333,3.333333,4.5
MSP-IMPROV-S14N-F04-P-FM04.wav,,H,4.8,3.0,3.0,5.0
MSP-IMPROV-S14N-F04-P-FM05.wav,rosa,H,4.6,3.4,3.8,4.6
MSP-IMPROV-S14N-F04-P-FM06.wav,or he,H,4.285714,2.857143,3.714286,4.428571
MSP-IMPROV-S14N-F04-P-FM07.wav,i i i on one of your genetheto dear grandmother be fined,H,4.2,2.8,3.0,2.8
MSP-IMPROV-S14N-F04-P-MF01.wav,he is for i was,H,4.4,3.8,3.0,4.2
MSP-IMPROV-S14N-F04-P-MF02.wav,OK..,N,3.166667,4.666667,2.0,3.666667
MSP-IMPROV-S14N-F04-S-FM01.wav,oh ah i'm talking her grandmother so am perrand mothers on the phone you want to talk to her,N,3.4,4.0,3.4,3.4
MSP-IMPROV-S14N-F04-S-FM02.wav,i am i am,N,3.0,4.0,3.5,4.5
MSP-IMPROV-S14N-F04-S-MF01.wav,oh am i think our funds are going there as it,N,2.333333,4.333333,3.5,4.0
MSP-IMPROV-S14N-F04-S-MF02.wav,your grandmother is on the phone,N,2.6,3.7,2.6,4.0
MSP-IMPROV-S14N-F04-T-FM01.wav,you rammers on the phone,N,3.125,3.75,2.84375,3.09375
MSP-IMPROV-S14N-F05-P-FM01.wav,the,H,4.6,2.8,3.4,4.0
MSP-IMPROV-S14N-F05-P-FM02.wav,Will forever?.,H,4.0,3.4,3.2,4.4
MSP-IMPROV-S14N-F05-S-FM01.wav,God I love this burger..,N,3.2,4.2,3.2,3.6
MSP-IMPROV-S14N-F05-S-FM02.wav,"Well then you next time OK, the phones ringing..Your grandmother is on the phone..",N,3.0,4.0,2.4,1.6
MSP-IMPROV-S14N-F05-S-FM03.wav,Bring a sandwich right..,H,3.0,2.857143,3.0,3.714286
MSP-IMPROV-S14N-F05-S-FM04.wav,Thanks for having lunch with me..,H,3.8,4.2,2.6,3.4
MSP-IMPROV-S14N-F05-S-FM05.wav,Cool have fun..,X,4.0,3.2,3.2,3.0
MSP-IMPROV-S14N-F05-S-MF01.wav,"Yeah, it needs more salt, though..",H,3.6,3.2,3.6,4.2
MSP-IMPROV-S14N-F05-S-MF02.wav,I would solve everything right it straight..,N,2.833333,4.166667,3.0,4.5
MSP-IMPROV-S14N-F05-S-MF03.wav,"Well, LOL..",N,3.4,4.2,2.8,3.2
MSP-IMPROV-S14N-F05-T-FM01.wav,Your grandmother is on the phone..,N,2.814815,3.703704,2.740741,3.259259
MSP-IMPROV-S14N-F06-P-FM01.wav,there soporiferous first,H,4.8,1.8,3.2,5.0
MSP-IMPROV-S14N-F06-P-FM02.wav,"Oh man that was the best thing, though, we got so irritated..So joke oh..",H,4.2,3.0,3.6,4.6
MSP-IMPROV-S14N-F06-P-MF01.wav,Want want want want want want..,N,3.2,4.2,2.8,4.0
MSP-IMPROV-S14N-F06-S-FM01.wav,I know right..Know how to make food there..,N,2.8,4.6,3.0,4.4
MSP-IMPROV-S14N-F06-S-FM02.wav,"Yeah, that's good..",H,3.8,2.6,3.8,3.6
MSP-IMPROV-S14N-F06-S-FM03.wav,"OK hold on line..Hello..Oh, OK, yeah..",N,3.2,4.0,2.8,2.8
MSP-IMPROV-S14N-F06-S-MF01.wav,Good..,N,2.8,3.4,2.4,3.8
MSP-IMPROV-S14N-F06-S-MF02.wav,"Yeah, I think so..",N,3.0,4.2,2.8,4.2
MSP-IMPROV-S14N-F06-S-MF03.wav,"OK, I'll talk to her know..",N,2.857143,3.428571,3.0,2.857143
MSP-IMPROV-S14N-F06-T-FM01.wav,Your mothers on the phone..,N,3.185185,3.962963,2.62963,3.518519
MSP-IMPROV-S14N-M02-P-MF01.wav,Grandma..Don't have time..,H,4.2,3.6,3.6,4.8
MSP-IMPROV-S14N-M02-S-FM01.wav,"Oh yeah, yeah, no problem..",N,3.0,3.6,2.6,3.2
MSP-IMPROV-S14N-M02-S-FM02.wav,OK..,N,3.0,4.4,2.8,4.4
MSP-IMPROV-S14N-M02-S-MF01.wav,Hey that's good..,N,3.2,4.4,2.8,3.8
MSP-IMPROV-S14N-M02-S-MF02.wav,"Hey, the phone..Oh..",N,1.8,4.0,3.2,3.6
MSP-IMPROV-S14N-M02-T-MF01.wav,I got another phone..,N,3.030303,3.969697,2.642857,3.071429
MSP-IMPROV-S14N-M04-P-FM01.wav,All the time..,H,4.2,4.2,3.4,4.4
MSP-IMPROV-S14N-M04-P-FM02.wav,Testing this on the phone..,N,2.8,4.2,2.6,3.6
MSP-IMPROV-S14N-M04-P-FM03.wav,Very I can make it easier I don't know how to put the..,H,3.833333,3.833333,2.666667,4.5
MSP-IMPROV-S14N-M04-P-FM04.wav,OK..,N,3.2,4.0,3.2,4.6
MSP-IMPROV-S14N-M04-P-FM05.wav,That doesn't good idea..,X,3.8,3.6,3.4,3.8
MSP-IMPROV-S14N-M04-P-MF01.wav,"It's OK, I don't know how to do you want it like I am?.",N,3.2,4.2,3.0,4.4
MSP-IMPROV-S14N-M04-P-MF02.wav,Like I smell like I just heard the phone ring who's on the phone..,N,2.6,3.4,3.2,3.6
MSP-IMPROV-S14N-M04-S-FM01.wav,You're on the phone who you talking to..,N,2.4,3.2,3.0,3.6
MSP-IMPROV-S14N-M04-T-MF01.wav,Your grandmother is on the phone..,N,2.952381,3.285714,2.904762,3.904762
MSP-IMPROV-S14N-M05-P-FM01.wav,it,H,4.0,3.0,3.4,3.8
MSP-IMPROV-S14N-M05-P-FM02.wav,he,H,5.0,1.4,4.4,4.0
MSP-IMPROV-S14N-M05-P-FM03.wav,Good morning..,X,2.2,4.4,2.4,4.6
MSP-IMPROV-S14N-M05-P-MF01.wav,Huge chain of people..,H,3.5,3.833333,3.333333,3.666667
MSP-IMPROV-S14N-M05-S-FM01.wav,The best burger ever except for like the meat in the button in the cheese and bacon..,N,2.8,3.8,2.8,4.0
MSP-IMPROV-S14N-M05-S-FM02.wav,had i,X,4.0,3.6,3.2,4.8
MSP-IMPROV-S14N-M05-S-FM03.wav,earthy,N,3.6,4.0,3.2,4.6
MSP-IMPROV-S14N-M05-S-FM04.wav,"Yeah, I found them eat the cheese bread, lettuce tomato..",N,2.8,3.4,3.6,4.4
MSP-IMPROV-S14N-M05-S-FM05.wav,"No problem, I will find like I had some leftover food..",N,2.8,4.2,2.8,2.6
MSP-IMPROV-S14N-M05-S-MF01.wav,The food is really awesome..,H,4.2,4.2,3.2,3.4
MSP-IMPROV-S14N-M05-S-MF02.wav,Will it stop? It already really f****** bad self?.,N,2.6,3.6,3.6,4.4
MSP-IMPROV-S14N-M05-S-MF03.wav,You can't answer my phone..,N,2.8,3.8,2.8,3.6
MSP-IMPROV-S14N-M05-S-MF04.wav,I'll bring..,N,2.6,4.2,2.8,3.2
MSP-IMPROV-S14N-M05-T-MF01.wav,Remember this on the phone..,N,3.225806,3.774194,2.967742,3.612903
MSP-IMPROV-S14N-M06-P-FM01.wav,That was fun..,H,4.6,2.8,3.0,4.8
MSP-IMPROV-S14N-M06-P-FM02.wav,Do you ever feel like 2 plus in December?.,H,4.4,2.2,3.6,4.6
MSP-IMPROV-S14N-M06-P-MF01.wav,Bah Bah Bah Bah Bah Bah Bah bye..Alright..,H,2.4,3.8,2.8,3.8
MSP-IMPROV-S14N-M06-S-FM01.wav,"Her Oh my gosh, hot dog has never tasted so good..",H,3.75,2.625,3.625,3.5
MSP-IMPROV-S14N-M06-S-FM02.wav,I'm in heaven right now..Microwave hot dogs..,H,4.2,2.6,3.8,4.2
MSP-IMPROV-S14N-M06-S-FM03.wav,it's for just,H,3.888889,3.111111,3.333333,4.0
MSP-IMPROV-S14N-M06-S-FM04.wav,"Oh, OK, yeah, Hey, grandma, Hey, no no no no no no..Yes, I do have cell phone OK, bye bye..",X,4.0,3.6,3.4,2.6
MSP-IMPROV-S14N-M06-S-MF01.wav,oh when,N,3.0,4.2,2.8,3.0
MSP-IMPROV-S14N-M06-S-MF02.wav,Fantastic..She she really Chinese..,H,3.2,2.6,3.2,3.0
MSP-IMPROV-S14N-M06-S-MF03.wav,"That's good OK, let me get that..Yeah, yeah, OK, Hey A..",N,3.166667,3.333333,3.333333,3.333333
MSP-IMPROV-S14N-M06-T-MF01.wav,Your grandmother is on the phone..,N,3.151515,3.848485,2.969697,3.606061
MSP-IMPROV-S14S-F02-P-FM01.wav,"Hey, I heard your grandmother..How you doing that right?.",N,2.6,4.2,3.0,3.0
MSP-IMPROV-S14S-F02-P-FM02.wav,it is be like your keeping your mind all of interior,N,2.6,4.8,2.4,4.6
MSP-IMPROV-S14S-F02-P-FM03.wav,trample say is amelia,N,2.6,4.2,2.6,3.6
MSP-IMPROV-S14S-F02-P-FM04.wav,Oh..,N,2.285714,4.142857,2.142857,4.142857
MSP-IMPROV-S14S-F02-P-FM05.wav,Jesters of those like OK..,H,4.0,3.2,2.8,4.0
MSP-IMPROV-S14S-F02-P-FM06.wav,"Yeah, yeah..",H,3.666667,4.222222,3.5,4.444444
MSP-IMPROV-S14S-F02-P-FM07.wav,want want and,N,2.8,3.8,2.6,4.4
MSP-IMPROV-S14S-F02-P-MF01.wav,in the,N,2.8,4.2,2.2,4.8
MSP-IMPROV-S14S-F02-P-MF02.wav,her,N,3.6,3.0,3.4,4.4
MSP-IMPROV-S14S-F02-P-MF03.wav,i hitherto,H,4.0,4.0,2.6,4.4
MSP-IMPROV-S14S-F02-S-FM01.wav,"I mean, how you doing?.",X,2.166667,3.5,3.666667,3.666667
MSP-IMPROV-S14S-F02-S-FM02.wav,Is really sick? How are you doing?.,O,2.166667,4.0,2.666667,3.666667
MSP-IMPROV-S14S-F02-S-FM03.wav,with a sigh i have a mind of a it,S,2.6,4.2,3.4,3.8
MSP-IMPROV-S14S-F02-S-FM04.wav,I have the phone hello..,N,3.0,3.8,2.8,2.6
MSP-IMPROV-S14S-F02-S-FM05.wav,Your grandmothers on the phone..,N,2.4,4.2,2.6,2.8
MSP-IMPROV-S14S-F02-S-FM06.wav,"Hey, I heard your grandpas really sick how you doing?.",S,2.4,4.8,2.6,2.2
MSP-IMPROV-S14S-F02-S-FM07.wav,Study keep my mind off of it..I hear the phone ringing hello..,N,2.8,4.2,2.6,2.4
MSP-IMPROV-S14S-F02-S-MF01.wav,"Yeah, I mean he's been in-n-out of treatments. But all we can do is hope for the best I'd really rather not think about that right now, it's just study..",S,2.0,4.0,3.2,4.0
MSP-IMPROV-S14S-F02-T-FM01.wav,Your grandmothers on the phone..,S,2.166667,3.611111,2.769231,3.538462
MSP-IMPROV-S14S-F04-S-FM01.wav,"Oh, I let me check..",N,3.0,4.0,2.8,3.6
MSP-IMPROV-S14S-F04-S-MF01.wav,"OK, um, I guess we just like this off coupon so we should be done..",N,2.8,4.6,2.6,3.8
MSP-IMPROV-S14S-F04-T-FM01.wav,here a others on the phone,S,1.75,3.666667,2.5,3.791667
MSP-IMPROV-S14S-F05-S-FM01.wav,"Finally some the hospital, but maybe ill get better..",X,2.0,3.6,2.4,3.4
MSP-IMPROV-S14S-F05-S-FM02.wav,Alright..Hey here's the phone..OK..,N,2.6,4.0,2.4,2.6
MSP-IMPROV-S14S-F05-S-MF01.wav,OK..,N,2.8,4.6,2.0,3.4
MSP-IMPROV-S14S-F05-S-MF02.wav,I don't know..,S,2.2,4.4,2.6,4.4
MSP-IMPROV-S14S-F05-S-MF03.wav,But where's the queue?.,N,3.0,4.2,2.4,4.6
MSP-IMPROV-S14S-F05-S-MF04.wav,I don't know..,S,2.333333,4.5,2.166667,2.333333
MSP-IMPROV-S14S-F05-S-MF05.wav,"My grandfathers been really sick and I just I don't know when I'm gonna do, but.hello my love just thinking about school right now..",S,2.0,3.0,3.0,2.6
MSP-IMPROV-S14S-F05-S-MF06.wav,Oh..,X,2.333333,4.333333,2.666667,4.166667
MSP-IMPROV-S14S-F05-T-FM01.wav,Your grandmother..,N,2.714286,3.809524,2.714286,3.333333
MSP-IMPROV-S14S-F06-S-FM01.wav,Oh my God..,N,2.2,3.2,3.4,3.6
MSP-IMPROV-S14S-F06-S-FM02.wav,"Hello..Yeah..Oh..Yeah, yeah, I'll get him..",N,2.2,3.6,2.6,3.6
MSP-IMPROV-S14S-F06-S-MF01.wav,for,S,2.0,4.6,2.4,3.2
MSP-IMPROV-S14S-F06-T-FM01.wav,Your grandmother is on the phone..,S,2.066667,3.766667,2.8,3.1
MSP-IMPROV-S14S-M02-P-FM01.wav,This week I feel better..,H,4.0,2.333333,3.166667,4.666667
MSP-IMPROV-S14S-M02-P-FM02.wav,Mom can I play video games they are much more important?.,H,3.8,3.4,2.4,3.2
MSP-IMPROV-S14S-M02-P-FM03.wav,"OK, I didn't read this 14..Pretty bad..",H,2.8,3.2,2.6,4.2
MSP-IMPROV-S14S-M02-P-FM04.wav,we there is in it the canoe,N,3.0,4.0,2.6,4.0
MSP-IMPROV-S14S-M02-P-FM05.wav,"Oh, OK..",N,3.4,3.8,2.4,4.6
MSP-IMPROV-S14S-M02-P-FM06.wav,Tell me about.Like you..OK..,N,2.6,2.8,3.2,3.6
MSP-IMPROV-S14S-M02-P-FM07.wav,Are you? I can't? I can't not laugh?.,H,4.6,2.4,3.8,4.8
MSP-IMPROV-S14S-M02-P-FM08.wav,"That's gonna be hard not to crack up again, coz like that. Stuff like that..Everything I think I think it's gonna be fine. Everything's going good..",H,4.2,2.4,3.8,4.6
MSP-IMPROV-S14S-M02-P-FM09.wav,By the way she wanna lottery grandpas fine everything's going good..,H,3.4,4.0,2.4,3.2
MSP-IMPROV-S14S-M02-P-MF01.wav,Picking up in here very sad older woman on the phone..,H,3.8,3.2,3.2,4.8
MSP-IMPROV-S14S-M02-S-FM01.wav,"Oh, you know it's it's it's fine..Everything's good, I think you'll be better eventually..",S,2.2,4.2,3.4,4.4
MSP-IMPROV-S14S-M02-S-FM02.wav,"Oh, I'm doing much I think it is fine..",S,3.6,4.2,3.2,3.6
MSP-IMPROV-S14S-M02-S-MF01.wav,"Hey, how's your grandpa isn't doing too well..",X,2.4,4.8,2.4,3.0
MSP-IMPROV-S14S-M02-S-MF02.wav,"OK, that's fine..I hate this phone..",S,2.333333,4.666667,2.166667,3.5
MSP-IMPROV-S14S-M02-T-MF01.wav,i ran other long for,N,2.625,4.21875,2.333333,3.703704
MSP-IMPROV-S14S-M04-S-FM01.wav,I heard the phone ring who Is It..,N,2.6,3.0,4.2,3.4
MSP-IMPROV-S14S-M04-S-MF01.wav,OK..There's a phone call..,N,2.4,3.8,2.0,2.6
MSP-IMPROV-S14S-M04-T-MF01.wav,Your grandmother is on the phone..,S,2.357143,3.428571,2.964286,3.535714
MSP-IMPROV-S14S-M05-P-MF01.wav,I don't know how late?.,H,4.2,1.8,4.2,4.4
MSP-IMPROV-S14S-M05-P-MF02.wav,OK..,H,4.0,3.4,2.8,4.2
MSP-IMPROV-S14S-M05-P-MF03.wav,i,N,2.8,3.6,2.4,4.2
MSP-IMPROV-S14S-M05-S-FM01.wav,"Yeah, I'm very nice..Calculus..",N,2.6,4.6,3.2,3.8
MSP-IMPROV-S14S-M05-S-MF01.wav,So it would be squared equals C squared..,N,3.0,4.4,3.0,2.8
MSP-IMPROV-S14S-M05-S-MF02.wav,Ring ring ring ring hello..Grandmothers on the phone..,N,2.833333,4.166667,2.666667,2.166667
MSP-IMPROV-S14S-M05-S-MF03.wav,Zoe is it cool to answer squared..,N,3.4,3.8,3.4,4.6
MSP-IMPROV-S14S-M05-S-MF04.wav,There is no other phones ringing..Hello..Grandmother..,N,2.857143,4.142857,2.857143,2.857143
MSP-IMPROV-S14S-M05-S-MF05.wav,"OK, so take the text and then you have to mix it with other phones ringing..",N,3.0,4.6,3.0,3.2
MSP-IMPROV-S14S-M05-T-MF01.wav,Grandmothers on the phone..,N,2.5,3.9,2.5,3.7
MSP-IMPROV-S14S-M06-P-MF01.wav,At work..,N,2.2,3.0,2.8,2.8
MSP-IMPROV-S14S-M06-S-FM01.wav,"Hey yeah, yeah, so it was..I got the paper done literally 2 seconds before we?.",H,3.4,2.8,3.8,3.2
MSP-IMPROV-S14S-M06-S-FM02.wav,"I just I'm..Oh, Hey..",N,3.2,3.0,3.0,4.0
MSP-IMPROV-S14S-M06-S-FM03.wav,he,S,2.0,3.6,3.6,4.4
MSP-IMPROV-S14S-M06-S-MF01.wav,"So yeah, we think about going bowling, the other day and..Hello fell through, but we should be interesting going on Friday..",N,2.833333,4.0,3.166667,4.166667
MSP-IMPROV-S14S-M06-S-MF02.wav,OK hang on let me get that..Yeah..Yeah..,S,2.0,3.4,2.8,3.0
